F,FALSE,,,,
316.5510719,330.8244848,270.6036363,337.2625581,291.3360539,323.7212997
F,FALSE,,,,
330.407471,307.3541305,288.2438076,267.1364561,261.5093159,310.7637866
F,FALSE,,,,
312.3432037,339.7494346,391.7042982,345.6693202,319.1206702,292.3647464
T,TRUE,,,,
261.4660497,288.50812,304.4392674,302.1647146,272.8628238,286.3054344
F,FALSE,,,,
329.9717524,319.2226589,315.6390356,266.2389687,290.8739095,282.258727
F,FALSE,,,,
289.7050381,286.1353224,294.2445121,340.1827357,324.6853196,307.2012877
F,FALSE,,,,
347.0142191,269.6913959,281.1624332,337.8025046,338.9455432,306.8347682
F,FALSE,,,,
331.2257333,321.6052863,303.9423562,312.1584832,333.6824206,317.125214
F,FALSE,,,,
282.571554,348.1932395,300.3904405,306.090764,334.3370148,321.5014115
F,FALSE,,,,
322.3052214,308.0584317,312.6541043,315.9947557,290.0678277,261.7558533
T,TRUE,,,,
304.7729954,305.1469831,255.9258259,267.0716644,273.2136152,297.1378161
F,FALSE,,,,
322.3354127,323.3619929,277.2488272,306.3314561,322.5372163,328.440309
F,FALSE,,,,
208.7863252,300.7619511,332.9582266,284.2525694,264.8595859,312.0307153
F,FALSE,,,,
334.7202859,327.5902029,265.7502102,277.9439848,287.0638883,309.5761186
F,FALSE,,,,
270.9387006,266.7488865,323.2083561,323.4432527,342.2242217,288.9419907
F,FALSE,,,,
268.3578799,218.4184919,302.4403138,355.8953651,319.7866884,254.9795186
F,FALSE,,,,
374.3229765,295.6667996,310.6361715,310.5756147,331.3272233,265.2978738
T,TRUE,,,,
248.7020485,351.1631422,362.3034211,237.8515655,266.5858883,303.93369
T,TRUE,,,,
285.8049229,311.1532405,324.3484703,207.3486883,305.2777556,274.4956902
F,FALSE,,,,
317.1018283,309.9972284,298.238133,296.0783033,281.0991744,280.0836687
T,FALSE,,,,
261.887251,323.7138237,335.7332043,327.3363725,285.8922121,322.1090748
F,FALSE,,,,
289.9278538,329.3039539,329.8613396,265.660949,314.0546754,315.1257128
F,FALSE,,,,
340.773408,262.8685362,278.0973823,263.5663667,289.0504604,310.9084006
F,FALSE,,,,
299.3658651,264.793708,290.9894989,299.8559623,310.5854444,331.5922061
T,TRUE,,,,
279.4183382,279.2268765,283.4910576,305.8820037,279.560526,325.9391973
T,TRUE,,,,
289.6288387,349.5747873,351.5743481,338.1896523,264.6009266,341.2568532
F,FALSE,,,,
335.6428488,305.3895079,258.8387442,285.8540081,323.6218669,344.9390603
T,FALSE,,,,
341.1246935,259.4056209,299.4580637,323.3873581,349.5765526,350.2571843
F,FALSE,,,,
267.361643,295.4099596,277.3283739,332.5630372,284.835981,276.7335064
F,FALSE,,,,
298.6696048,274.3387076,296.0237072,283.3155258,295.2930541,290.9516367
T,TRUE,,,,
246.328212,243.7587229,321.208024,278.8753733,253.164837,317.1987998
F,FALSE,,,,
314.6427484,328.3440325,256.0668872,256.8910805,246.0904917,345.0094764
T,TRUE,,,,
307.1855497,300.4061767,310.3119294,300.6930746,268.0732178,264.3668258
F,FALSE,,,,
309.3806853,272.23745,339.2628673,328.0899676,335.5742283,297.2003136
F,FALSE,,,,
227.1160381,339.9015885,315.6476252,333.6345091,255.3089061,327.3695439
F,FALSE,,,,
251.1165083,269.2410052,307.7678758,320.2800501,313.8440243,289.3085924
F,FALSE,,,,
277.8477112,309.8830986,290.8039371,288.7210384,313.0790086,293.0322105
F,FALSE,,,,
326.9873692,267.6839839,270.2519009,333.4440691,257.5968029,284.6168621
F,FALSE,,,,
294.2272291,290.5439608,251.3263567,303.7601475,292.5098282,289.9515258
F,FALSE,,,,
358.210681,262.4497754,246.6173212,287.256081,318.887215,272.4403736
F,FALSE,,,,
308.5505069,272.5723357,278.5672843,283.277648,303.0272533,311.4656091
T,TRUE,,,,
291.4697142,286.9213792,351.1337181,250.7559969,256.7067195,275.6114992
F,FALSE,,,,
290.2545728,263.1880969,287.8740266,324.4263561,249.3997523,268.2284183
F,FALSE,,,,
297.0737066,324.4379482,283.0440437,309.8293453,278.6490617,244.8863985
T,TRUE,,,,
286.3836664,298.6661251,324.5135131,307.8397267,338.4136403,291.2308521
F,FALSE,,,,
333.8735674,288.5782728,327.9318552,300.7819962,250.5345124,282.9654958
F,FALSE,,,,
312.6229813,310.5167451,299.9102213,292.2619269,323.6267824,299.2012933
F,FALSE,,,,
302.1609873,257.9180663,321.7119091,298.3386328,294.3503764,271.7475291
F,FALSE,,,,
255.2890155,353.2704155,314.5314176,338.0550669,292.9566076,320.2627514
F,FALSE,,,,
257.4927971,320.3379816,346.457733,349.7515172,320.5080729,326.7496138
F,FALSE,,,,
275.7092246,325.6525284,272.2057343,353.9612355,326.6339166,231.2584215
T,TRUE,,,,
328.9394936,307.8845296,323.250731,269.8323309,387.8583298,284.0481732
F,FALSE,,,,
254.9674506,330.6295598,337.3815988,254.9978189,273.7881195,326.1490705
F,FALSE,,,,
257.4629875,278.284252,299.3544236,283.5310809,291.4314389,299.0398094
T,TRUE,,,,
267.0014162,314.839757,280.5843027,286.3704338,283.0296072,305.0840207
F,FALSE,,,,
321.579829,277.5851898,283.9409905,249.1381567,291.3235576,307.5930105
F,FALSE,,,,
311.3905355,310.1454568,328.4171814,246.794944,320.4343007,327.3498635
F,FALSE,,,,
288.4357887,303.4517781,279.1344498,334.8765201,259.8050732,276.053786
F,FALSE,,,,
319.2306923,329.47851,298.6276544,301.5656464,278.989436,282.0811897
F,FALSE,,,,
280.3838462,372.3694538,304.4288857,327.6826439,287.4197383,236.6427707
T,FALSE,,,,
320.8658636,270.5473343,267.922553,285.0593712,273.1877652,264.8100014
F,FALSE,,,,
240.5898559,303.8513445,304.2983079,341.3499443,307.8799182,269.3938994
F,FALSE,,,,
300.0869351,284.4684648,256.2699449,293.0488198,260.4346117,301.187751
T,TRUE,,,,
318.2918279,252.5053972,344.5436148,299.6820546,301.3357933,288.7750274
F,FALSE,,,,
299.1204848,262.9242296,326.8298784,330.9766514,294.3960583,327.8877898
F,FALSE,,,,
264.1573255,297.2900943,284.2986234,319.4000949,310.6999777,225.1479143
T,FALSE,,,,
322.4981414,286.9482073,298.728055,324.5411676,272.4391274,288.7732317
F,TRUE,,,,
269.7551641,244.3741239,301.0100607,320.8094546,367.8207216,318.1951651
F,FALSE,,,,
357.9218898,322.2869938,296.760289,334.9863655,360.4516067,305.3279918
F,FALSE,,,,
292.4320701,287.2788614,347.0972474,307.3444047,338.779988,328.4112475
F,FALSE,,,,
293.4796965,276.7076644,355.6289477,371.5782799,276.1740791,312.3724055
F,FALSE,,,,
216.1413675,321.0976011,286.9821931,297.4860304,269.8932867,264.0852929
F,FALSE,,,,
325.6768032,323.4721399,275.6971482,353.8936356,332.8025112,277.9711993
F,FALSE,,,,
299.6610201,280.7306304,301.6203245,334.4801728,295.6399863,359.0686596
T,FALSE,,,,
275.5267433,264.5326258,326.7062067,287.5613192,349.3736875,337.3717301
F,FALSE,,,,
293.2362718,358.4021854,270.4658571,280.3171059,342.7276766,315.5442836
F,FALSE,,,,
261.0139531,317.0068742,302.7822686,317.2481279,380.6291508,275.1714555
T,TRUE,,,,
238.625426,260.1454808,251.5770248,288.1156301,270.1082328,307.5427986
T,TRUE,,,,
241.0307442,280.6962098,300.3825007,321.4761844,284.2892802,262.7366494
F,FALSE,,,,
268.378634,316.9659846,268.0217708,279.3130326,334.362413,352.5642426
T,TRUE,,,,
335.9559227,293.7487101,292.7807592,284.3415633,283.2529212,271.6130757
T,FALSE,,,,
300.6071677,278.7665285,345.7747724,289.851654,327.3801719,237.7080233
T,FALSE,,,,
301.711736,294.5923871,334.8197158,295.5808973,286.2984587,254.6880247
T,FALSE,,,,
266.2750374,294.5970172,319.077879,292.4066125,273.4702632,364.0684829
T,TRUE,,,,
300.1811472,335.5499288,283.5981487,309.694456,291.2009656,352.2801949
T,TRUE,,,,
314.2829281,319.189898,326.811103,286.0294035,301.1449374,269.3232271
T,TRUE,,,,
351.4693356,282.5776911,300.0995849,277.0091616,268.7423385,297.7561801
F,FALSE,,,,
274.892893,277.5571918,287.3558272,371.9697156,316.3869176,293.2420431
F,FALSE,,,,
292.2295603,336.3939249,331.6003152,299.7157826,328.6790706,339.2400495
F,FALSE,,,,
336.1728843,326.603474,291.8424507,291.6944328,281.2824536,287.1965521
F,FALSE,,,,
281.8820373,274.8550128,313.4979261,270.3141673,377.3518542,285.3975685
F,FALSE,,,,
279.8760464,268.3879985,320.2950368,318.0204047,355.0003244,293.3922717
F,FALSE,,,,
252.7415768,294.7119178,291.905264,317.4756821,321.4222081,297.5819985
F,FALSE,,,,
269.5929941,299.5654325,311.4646974,274.9182023,323.2960768,293.2842876
F,FALSE,,,,
313.2292638,293.9870276,285.9104399,295.2673099,307.0739503,352.7606991
T,TRUE,,,,
346.1195644,305.8927217,256.0437202,274.2512289,262.3377915,321.1231935
F,FALSE,,,,
336.4034055,278.3678808,207.2020998,347.3038118,284.8092295,323.1344853
F,FALSE,,,,
275.7726627,372.3149677,262.3172287,304.7970069,297.4649073,322.8776416
F,FALSE,,,,
224.5852753,269.3245136,280.0819612,290.1509107,302.4349683,263.1986368
F,FALSE,,,,
294.8974644,255.6459044,317.9405249,321.500758,268.5933827,364.8767626
T,TRUE,,,,
282.7341496,363.7217539,314.9539323,337.8311177,318.5145028,274.1498242
F,FALSE,,,,
284.5013012,276.3667816,292.5809972,318.5210809,327.4748273,301.5725878
F,FALSE,,,,
327.6645837,313.5728157,346.7549941,241.6525794,292.8166532,319.6600416
F,FALSE,,,,
262.6802258,326.4696526,353.9090735,333.7034094,354.888997,297.1714347
F,FALSE,,,,
294.9869469,322.8996467,274.5275714,264.7524403,287.6330332,308.4635614
F,FALSE,,,,
290.3945606,318.1770864,326.4342879,296.8774323,307.7861115,291.0950884
F,FALSE,,,,
310.7443302,296.4590389,261.7906957,273.6748319,307.6254516,285.1355841
F,FALSE,,,,
301.9848363,283.6345482,343.0406848,308.6152356,349.9654413,338.1743458
F,FALSE,,,,
320.4909024,342.0587538,295.1039006,353.0574894,303.4904037,280.0982724
F,FALSE,,,,
301.335225,309.3984312,267.7537746,294.0842738,325.7616597,279.2844123
F,FALSE,,,,
259.1262908,357.9402345,322.8077025,326.554297,274.97511,319.0609405
F,FALSE,,,,
